ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
77,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,16,133,3244
78,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,7,133,3244
79,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,7,133,3244
80,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,20,133,3244
81,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,3,133,3244
82,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
83,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,15,260,0
84,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2Fwww.google.com%2F,302,Found,7,114,0
85,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2Fwww.google.com%3A80%2F,302,Found,11,114,0
86,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:39 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
87,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2Fwww.google.com,302,Found,9,114,0
88,Fri Apr 17 18:45:39 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
89,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2Fwww.google.com%2Fsearch%3Fq%3DZAP,302,Found,14,114,0
90,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
91,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,11,260,0
92,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2Fwww.google.com%3A80%2Fsearch%3Fq%3DZAP,302,Found,20,114,0
93,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
94,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=www.google.com%2F,302,Found,16,114,0
95,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
96,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
97,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=www.google.com%3A80%2F,302,Found,8,114,0
98,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,15,260,0
99,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
100,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,20,260,0
101,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
102,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,6,260,0
103,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=www.google.com,302,Found,101,114,0
104,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,22,260,0
105,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=www.google.com%2Fsearch%3Fq%3DZAP,302,Found,12,114,0
106,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,24,260,0
107,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=www.google.com%3A80%2Fsearch%3Fq%3DZAP,302,Found,14,114,0
108,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,27,260,0
109,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
110,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
111,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
112,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/WEB-INF/web.xml,404,Not Found,8,140,2571
113,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
114,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/WEB-INF/applicationContext.xml,404,Not Found,20,140,2571
115,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
116,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/WEB-INF/classes//msg/ok.class,404,Not Found,3,140,2571
117,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
118,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/WEB-INF/classes//msg/err.class,404,Not Found,8,140,2571
120,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=%28%29+%7B+%3A%3B%7D%3B+echo+%27x-powered-by%3A+ShellShock-Vulnerable%27,302,Found,10,114,0
119,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
121,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=%28%29+%7B+%3A%3B%7D%3B+%2Fbin%2Fsleep+15,302,Found,11,114,0
122,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/?-s,302,Found,11,114,0
123,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/?-s,302,Found,13,114,0
124,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/login?-s,200,OK,5,133,3170
125,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,11,149,2579
126,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,10,260,0
128,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,22,149,2579
127,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,7,149,2579
129,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,13,260,0
130,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/add?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,4,114,0
131,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,6,149,2579
132,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/add?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,11,114,0
133,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/bulk-add?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,6,114,0
134,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/bulk-update?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,13,114,0
135,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/bulk-update?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,10,114,0
136,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/bulk-add?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,20,114,0
138,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/logout?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,12,149,2579
137,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,7,260,0
139,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/robots.txt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,12,149,2579
140,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/logout?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,4,149,2579
141,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,17,260,0
142,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/robots.txt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,9,149,2579
143,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/sitemap.xml?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,10,149,2579
144,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/update?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,13,114,0
145,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/sitemap.xml?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,12,149,2579
146,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/update?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,302,Found,18,114,0
147,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/view?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,39,149,2579
148,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/view?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,405,Method Not Allowed,6,149,2579
149,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,27,260,0
150,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,17,260,0
151,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=4392435322451901412.owasp.org,302,Found,7,114,0
152,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=https%3A%2F%2F4392435322451901412.owasp.org,302,Found,12,114,0
153,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
154,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=https%3A%2F%2F4392435322451901412%252eowasp%252eorg,302,Found,6,114,0
155,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
156,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=5%3BURL%3D%27https%3A%2F%2F4392435322451901412.owasp.org%27,302,Found,4,114,0
157,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
158,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=URL%3D%27http%3A%2F%2F4392435322451901412.owasp.org%27,302,Found,16,114,0
159,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=https%3A%2F%2F4392435322451901412.owasp.org%2F%3Forder_items,302,Found,6,114,0
160,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
161,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=5%3BURL%3D%27https%3A%2F%2F4392435322451901412.owasp.org%2F%3Forder_items%27,302,Found,17,114,0
162,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
163,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=https%3A%2F%2F%5C4392435322451901412.owasp.org,302,Found,11,114,0
164,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,21,260,0
165,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,GET,http://0.0.0.0:5000/view?table=http%3A%2F%2F%5C4392435322451901412.owasp.org,302,Found,30,114,0
166,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
167,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,20,260,0
168,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:40 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,17,260,0
169,Fri Apr 17 18:45:40 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
170,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
171,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,21,260,0
172,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
173,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,20,260,0
174,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,30,260,0
175,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
176,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,13,133,3244
177,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,GET,http://0.0.0.0:5000/view?table=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,200,OK,5,133,3170
178,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,35,133,3244
179,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,GET,http://0.0.0.0:5000/view?table=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,200,OK,14,133,3170
180,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,17,133,3244
181,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,GET,http://0.0.0.0:5000/view?table=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,200,OK,13,133,3170
182,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,12,133,3244
183,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,GET,http://0.0.0.0:5000/view?table=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,200,OK,5,133,3170
184,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,17,133,3244
185,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,8,133,3244
186,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,8,133,3244
187,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,7,133,3244
188,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,37,133,3244
189,Fri Apr 17 18:45:41 EDT 2026,Fri Apr 17 18:45:41 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,30,133,3244
